name,name_norm,is_active,count,example
工具箱キャッチ,工具箱キャッチ,true,3,工具箱キャッチ2個取替加工(タキゲンキャッチ大2個含む)
ナンバープレート,ナンバープレート,true,3,ナンバープレート取替
ビーム,ビーム,true,3,センタービーム前側取付折れ込みボルト取替加工及び増し締め点検
キャブショックアブソーバー,キャブショックアブソーバー,true,3,リヤ左右キャブショックアブソーバー取替
床板破損部,床板破損部,true,3,左中央床板破損部応急張替加工
カプラーワイヤー,カプラーワイヤー,true,3,カプラーワイヤー取替
サイドガード 補強,サイドガード 補強,true,3,左右サイドガード折損補強取付溶接5カ所
コンテナロックピン,コンテナロックピン,true,3,左前コンテナロックピン取付
リヤステップバンパー,リヤステップバンパー,true,3,リヤステップバンパー脱着曲がり直し
ろ煽りドア,ろ煽りドア,true,3,左後ろ煽りドア取替
ろ支柱,ろ支柱,true,3,左後ろ支柱曲がり直し
ろウィングキャッチ,ろウィングキャッチ,true,3,右後ろウィングキャッチ取替
ハンドル,ハンドル,true,3,ハンドル取替
ゲージ付替え,ゲージ付替え,true,3,ゲージ付替え
ウィング雨漏れ,ウィング雨漏れ,true,3,ウィング雨漏れ点検
カプラー滑り台,カプラー滑り台,true,3,カプラー滑り台脱着曲がり直し
取り換え,取り換え,true,3,左2軸ショックアブソーバー1本切断取り換え
ピラーヒンジ,ピラーヒンジ,true,3,右ピラーヒンジ取り付け部分修正亀裂溶接
ウィングウェザーストリップゴム清掃,ウィングウェザーストリップゴム清掃,true,3,右ウィングウェザーストリップゴム清掃点検
ステンサイドガード,ステンサイドガード,true,3,左前ステンサイドガード折損修正ステン溶接
反射板リベット,反射板リベット,true,3,反射板リベット打ち替え
乗降ハンドル,乗降ハンドル,true,3,乗降ハンドル取外し
バンパー組替,バンパー組替,true,3,バンパー組替
Aパイプ切替,Aパイプ切替,true,3,20Aパイプ切替加工溶接
リーンホースメント,リーンホースメント,true,3,ウィング左前リーンホースメント取替加工
フェンダーカバー,フェンダーカバー,true,3,フェンダーカバー交換
キャブチルドシリンダー,キャブチルドシリンダー,true,3,キャブチルドシリンダー交換
モーター,モーター,true,3,モーター取替一式
フェリーフックブラケット製作,フェリーフックブラケット製作,true,3,左右前後フェリーフックブラケット製作取り付け加工4ヶ所
駄製作,駄製作,true,3,左スケット2個調整下駄製作取り付け加工
カプラーロックスイッチ,カプラーロックスイッチ,true,3,カプラーロックスイッチ取付ブラケット加工
スプラッシュゴム,スプラッシュゴム,true,3,スプラッシュゴム交換
フィニッシャーカバー,フィニッシャーカバー,true,3,左フィニッシャーカバー
踊り場縞鋼板,踊り場縞鋼板,true,3,左踊り場縞鋼板脱着
ジョルダーストッパー,ジョルダーストッパー,true,3,庫内ジョルダーストッパー曲がり直し
テールレンズ,テールレンズ,true,3,左テールレンズ交換
カプラー,カプラー,true,3,カプラー点検
フェンダー亀裂,フェンダー亀裂,true,3,右フェンダー亀裂溶接
カプラースイッチ取り換え,カプラースイッチ取り換え,true,3,カプラースイッチ取り換え加工
タイヤ灯,タイヤ灯,true,3,右タイヤ灯脱着折損修正補強取り付け溶接
エアタンク,エアタンク,true,3,エアタンク交換
踊り場,踊り場,true,3,踊り場左縞鋼板脱着
フラッシャー組替,フラッシャー組替,true,3,フラッシャー組替
ファーストステップロアカバー,ファーストステップロアカバー,true,3,左ファーストステップロアカバー取替
ヒーターパイプ,ヒーターパイプ,true,2,ヒーターパイプ応急溶接
サッシュ,サッシュ,true,2,サッシュ脱着
補強リブ制作,補強リブ制作,true,2,補強リブ制作取付
反射板ステー,反射板ステー,true,2,反射板ステー曲がり直し
ロック,ロック,true,2,左右3ヶ所イコライザーロックピン修正ロック切断固定溶接
ドア捻じれ直し,ドア捻じれ直し,true,2,右ドアー捻じれ直し脱着
ブレ止めステー製作,ブレ止めステー製作,true,2,ブレ止めステー製作取替加工
ピン,ピン,true,2,ピン取付
フラットバー,フラットバー,true,2,フラットバー切断廃棄
材料,材料,true,2,材料  トタン
折れ込み,折れ込み,true,2,左踊場脱着折れ込み取替加工2本
煽りドア蝶番ボルト,煽りドア蝶番ボルト,true,2,左煽りドアー蝶番ボルト3本取付
ウイング,ウイング,true,2,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工
フレームアウトリガー,フレームアウトリガー,true,2,フレームアウトリガー取り付け部曲がり直し
アルミ縞板,アルミ縞板,true,2,躍場左アルミ縞板鈑金取付加工
インナーパネル,インナーパネル,true,2,インナーパネル錆止め塗装
サイドガードマフラーカバー,サイドガードマフラーカバー,true,2,サイドガードマフラーカバー曲がり直し
ロアステップ,ロアステップ,true,2,左ロアステップ脱着
コーナーバンパー,コーナーバンパー,true,2,左右コーナーバンパー取替
枠骨ボルト折れ込み,枠骨ボルト折れ込み,true,2,踊場右枠骨ボルト折れ込み取外し取替加工
アウトリガーランディングパット,アウトリガーランディングパット,true,2,左アウトリガーランディングパット取替
ウォッシャータンク,ウォッシャータンク,true,2,ウォッシャータンク脱着
ベット,ベット,true,2,ベット脱着
クウォーターガラス付替,クウォーターガラス付替,true,2,左クウォーターガラス付替
ペンチレーター付替え,ペンチレーター付替え,true,2,ペンチレーター付替え
キャブキャッチレバーブラケット,キャブキャッチレバーブラケット,true,2,キャブキャッチレバーブラケット脱着
クウォーターパネル,クウォーターパネル,true,2,左クウォーターパネル取替加工
インナーパネル引出し,インナーパネル引出し,true,2,インナーパネル引出し鈑金
ハンドルグリップ,ハンドルグリップ,true,2,左ハンドルグリップ取替溶接ナット取替加工
泥除けプレート亀裂,泥除けプレート亀裂,true,2,左右泥除けプレート亀裂溶接
ステン泥除け枠 部,ステン泥除け枠 部,true,2,ステン泥除け枠折損部取付溶接
両面テープ貼替,両面テープ貼替,true,2,両面テープ貼替加工
泥除けゴムブラケット,泥除けゴムブラケット,true,2,センター泥除けゴムブラケット取外し取替
リヤバンパーステーボルト,リヤバンパーステーボルト,true,2,リヤバンパーステーボルト切断
フレーム清掃,フレーム清掃,true,2,フレーム清掃
ステー穴掘り,ステー穴掘り,true,2,右ステー穴掘り加工
コーキング補修,コーキング補修,true,2,天井破れ部分テープ貼付コーキング補修
CIタップボルト,CIタップボルト,true,2,CIタップボルト
ベゼル,ベゼル,true,2,ベゼル取替
高速ミラー,高速ミラー,true,2,高速ミラー取替
Uバンド,Uバンド,true,2,Uバンド加工取替
枕木,枕木,true,2,枕木取付
シートブラケット,シートブラケット,true,2,シートブラケット脱着
メッキミラーカバー付替え,メッキミラーカバー付替え,true,2,メッキミラーカバー付替え加工
サイドガードパイプ 部分切替,サイドガードパイプ 部分切替,true,2,左サイドガードパイプ腐食部分切替加工溶接
観音扉コーナーカバー,観音扉コーナーカバー,true,2,左観音扉コーナーカバー板金塗装
カプラーガイドブラケット,カプラーガイドブラケット,true,2,右カプラーガイドブラケット脱着切断鈑金溶接
カプラーステー,カプラーステー,true,2,右フレーム曲がり直しカプラーステー鈑金
作業部黒,作業部黒,true,2,作業部黒塗装
観音扉コンパネ立て,観音扉コンパネ立て,true,2,左右観音扉コンパネ立て上側ステー4本脱着
側ステー,側ステー,true,2,左右観音扉コンパネ立て上側ステー4本脱着
キャスターストッパーアングル,キャスターストッパーアングル,true,2,キャスターストッパーアングル脱着
アングル穴開けテーパー,アングル穴開けテーパー,true,2,アングル穴開けテーパー加工
リーフスプリングバンド 部,リーフスプリングバンド 部,true,2,右リーフスプリングバンド折損部修正取付溶接
オイルパン折れ込みボルト,オイルパン折れ込みボルト,true,2,オイルパン折れ込みボルト取外し
サイドガード 部分 Aパイプ切替,サイドガード 部分 Aパイプ切替,true,2,右サイドガード腐食部分15Aパイプ切替溶接3本
アーム穴掘り改造,アーム穴掘り改造,true,2,アーム穴掘り改造加工
工具箱ブラケット ステー,工具箱ブラケット ステー,true,2,工具箱ブラケット腐食ステー2本切断製作取替溶接
燃料抜き取り,燃料抜き取り,true,2,燃料抜き取り曲がり直し
タンクブラケット,タンクブラケット,true,2,タンクブラケット応急曲がり直し
