id,invoice_id,line_no,sub_no,raw_label_part,action,target,unit_price,quantity,amount,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at,record_type,raw_label_full,set_name,other,is_latest
103,21111318-1,2,2,ヒンジ加工,加工,,,1,,false,0.90,自動変換,,,,set_child,右観音扉下側中板切替ステー取付加工、ヒンジ、キャッチシャフト、開き止め脱着付替え加工、裏鋼板切替接着加工、ボルト切断取替、コーキング入替加工,右観音扉下側中板切替ステー取付加工 他（7点）,,true
104,21111318-1,2,3,キャッチシャフト加工,加工,,,1,,false,0.90,自動変換,,,,set_child,右観音扉下側中板切替ステー取付加工、ヒンジ、キャッチシャフト、開き止め脱着付替え加工、裏鋼板切替接着加工、ボルト切断取替、コーキング入替加工,右観音扉下側中板切替ステー取付加工 他（7点）,,true
105,21111318-1,2,4,開き止め脱着付替え加工,付替・加工・脱着,,,1,,false,0.90,自動変換,,,,set_child,右観音扉下側中板切替ステー取付加工、ヒンジ、キャッチシャフト、開き止め脱着付替え加工、裏鋼板切替接着加工、ボルト切断取替、コーキング入替加工,右観音扉下側中板切替ステー取付加工 他（7点）,,true
106,21111318-1,2,5,裏鋼板切替接着加工,切替・加工,,,1,,false,0.90,自動変換,,,,set_child,右観音扉下側中板切替ステー取付加工、ヒンジ、キャッチシャフト、開き止め脱着付替え加工、裏鋼板切替接着加工、ボルト切断取替、コーキング入替加工,右観音扉下側中板切替ステー取付加工 他（7点）,,true
107,21111318-1,2,6,ボルト切断取替,切断・取替,,,1,,false,0.90,自動変換,,,,set_child,右観音扉下側中板切替ステー取付加工、ヒンジ、キャッチシャフト、開き止め脱着付替え加工、裏鋼板切替接着加工、ボルト切断取替、コーキング入替加工,右観音扉下側中板切替ステー取付加工 他（7点）,,true
108,21111318-1,2,7,コーキング入替加工,加工,,,1,,false,0.90,自動変換,,,,set_child,右観音扉下側中板切替ステー取付加工、ヒンジ、キャッチシャフト、開き止め脱着付替え加工、裏鋼板切替接着加工、ボルト切断取替、コーキング入替加工,右観音扉下側中板切替ステー取付加工 他（7点）,,true
109,21111318-1,3,0,材料　　トタン 他（6点）,,,18000,1,18000,false,0.90,自動変換,,,,set_parent,材料　　トタン、木材、ステー、接着剤、コーキング、ボルト一式,材料　　トタン 他（6点）,,true
110,21111318-1,3,1,材料　　トタン,,,,1,,false,0.90,自動変換,,,,set_child,材料　　トタン、木材、ステー、接着剤、コーキング、ボルト一式,材料　　トタン 他（6点）,,true
111,21111318-1,3,2,木材,,,,1,,false,0.90,自動変換,,,,set_child,材料　　トタン、木材、ステー、接着剤、コーキング、ボルト一式,材料　　トタン 他（6点）,,true
112,21111318-1,3,3,ステー,,ステー,,1,,false,0.90,自動変換,,,,set_child,材料　　トタン、木材、ステー、接着剤、コーキング、ボルト一式,材料　　トタン 他（6点）,,true
113,21111318-1,3,4,接着剤,,,,1,,false,0.90,自動変換,,,,set_child,材料　　トタン、木材、ステー、接着剤、コーキング、ボルト一式,材料　　トタン 他（6点）,,true
114,21111318-1,3,5,コーキング,,,,1,,false,0.90,自動変換,,,,set_child,材料　　トタン、木材、ステー、接着剤、コーキング、ボルト一式,材料　　トタン 他（6点）,,true
115,21111318-1,3,6,ボルト一式,,,,1,,false,0.90,自動変換,,,,set_child,材料　　トタン、木材、ステー、接着剤、コーキング、ボルト一式,材料　　トタン 他（6点）,,true
116,21111319-1,1,1,左サイドガード脱着,脱着,サイドガード,4000,1,4000,false,0.90,自動変換,,,,individual,左サイドガード脱着,,,true
117,21111319-1,2,0,左踊場脱着折れ込み取替加工２本 他（2点）,脱着,,7000,1,7000,false,0.90,自動変換,,,,set_parent,左踊場脱着折れ込み取替加工２本、踊場枠脱着,左踊場脱着折れ込み取替加工２本 他（2点）,,true
118,21111319-1,2,1,左踊場脱着折れ込み取替加工２本,加工・取替・脱着,,,1,,false,0.90,自動変換,,,,set_child,左踊場脱着折れ込み取替加工２本、踊場枠脱着,左踊場脱着折れ込み取替加工２本 他（2点）,,true
119,21111319-1,2,2,踊場枠脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,左踊場脱着折れ込み取替加工２本、踊場枠脱着,左踊場脱着折れ込み取替加工２本 他（2点）,,true
120,21111319-1,3,1,燃料タンク脱着,脱着,燃料タンク,4000,1,4000,false,0.90,自動変換,,,,individual,燃料タンク脱着,,,true
121,21111320-1,1,1,左煽りドアー蝶番ボルト３本取付,取付,ドア,2000,1,2000,false,0.90,自動変換,,,,individual,左煽りドアー蝶番ボルト３本取付,,,true
122,21111321-1,1,0,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工 他（2点）,加工,,26000,1,26000,false,0.90,自動変換,,,,set_parent,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工、シートカバー修正取付加工,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工 他（2点）,,true
123,21111321-1,1,1,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工,加工・取付,ブラケット,,1,,false,0.90,自動変換,,,,set_child,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工、シートカバー修正取付加工,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工 他（2点）,,true
124,21111321-1,1,2,シートカバー修正取付加工,カバー・修正・加工・取付,,,1,,false,0.90,自動変換,,,,set_child,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工、シートカバー修正取付加工,左ウイング後ろウイングキャッチブラケット折損部補強リブ取付加工 他（2点）,,true
125,21111322-1,1,1,ボデー床板破損部分３ヶ所張替加工,加工・張替,,28000,3,84000,false,0.90,自動変換,,,,individual,ボデー床板破損部分３ヶ所張替加工,,,true
126,21111323-1,1,1,ウィングシート破れ部分補修シート貼付コーキング止め6か所,補修・貼付,,14000,1,14000,false,0.90,自動変換,,,,individual,ウィングシート破れ部分補修シート貼付コーキング止め6か所,,,true
127,21111324-1,1,0,エアタンクドレインコック取替取り外し 他（2点）,取り外し,,3000,1,3000,false,0.90,自動変換,,,,set_parent,エアタンクドレインコック取替、エアーホース取り外し,エアタンクドレインコック取替取り外し 他（2点）,,true
128,21111324-1,1,1,エアタンクドレインコック取替,取替,エアタンク,,1,,false,0.90,自動変換,,,,set_child,エアタンクドレインコック取替、エアーホース取り外し,エアタンクドレインコック取替取り外し 他（2点）,,true
129,21111324-1,1,2,エアーホース取り外し,取り外し,ホース,,1,,false,0.90,自動変換,,,,set_child,エアタンクドレインコック取替、エアーホース取り外し,エアタンクドレインコック取替取り外し 他（2点）,,true
130,21111325-1,1,1,左アウトリガー脱着付替え,付替・脱着,,12000,1,12000,false,0.90,自動変換,,,,individual,左アウトリガー脱着付替え,,,true
131,21111325-1,2,1,アウトリガーブラケット曲がり直し,曲がり直し,ブラケット,22000,1,22000,false,0.90,自動変換,,,,individual,アウトリガーブラケット曲がり直し,,,true
132,21111325-1,3,1,左アウトリガー突っ張りステー取替,取替,ステー,6000,1,6000,false,0.90,自動変換,,,,individual,左アウトリガー突っ張りステー取替、,,,true
133,21111325-1,4,1,フレームアウトリガー取り付け部曲がり直し,曲がり直し,,16000,1,16000,false,0.90,自動変換,,,,individual,フレームアウトリガー取り付け部曲がり直し,,,true
134,21111325-1,5,1,シルバー塗装,塗装,,4000,1,4000,false,0.90,自動変換,,,,individual,シルバー塗装,,,true
135,21111326-1,1,0,左サイドガード２本取替 他（4点）,取替,,18000,1,18000,false,0.90,自動変換,,,,set_parent,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,左サイドガード２本取替 他（4点）,,true
136,21111326-1,1,1,左サイドガード２本取替,取替,サイドガード,,1,,false,0.90,自動変換,,,,set_child,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,左サイドガード２本取替 他（4点）,,true
137,21111326-1,1,2,ステー一式取替,取替,ステー,,1,,false,0.90,自動変換,,,,set_child,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,左サイドガード２本取替 他（4点）,,true
138,21111326-1,1,3,取付部分修正,修正・取付,,,1,,false,0.90,自動変換,,,,set_child,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,左サイドガード２本取替 他（4点）,,true
139,21111326-1,1,4,マーカーランプステー切断鈑金取替加工溶接,切断・加工・取替・溶接・鈑金,ステー,,1,,false,0.90,自動変換,,,,set_child,左サイドガード２本、ステー一式取替、取付部分修正、マーカーランプステー切断鈑金取替加工溶接,左サイドガード２本取替 他（4点）,,true
140,21111326-1,2,0,燃料タンク修正 他（4点）,修正,,22000,1,22000,false,0.90,自動変換,,,,set_parent,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,燃料タンク修正 他（4点）,,true
141,21111326-1,2,1,燃料タンク修正,修正,燃料タンク,,1,,false,0.90,自動変換,,,,set_child,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,燃料タンク修正 他（4点）,,true
142,21111326-1,2,2,バンド２本修正,修正,,,1,,false,0.90,自動変換,,,,set_child,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,燃料タンク修正 他（4点）,,true
143,21111326-1,2,3,ブラケット２本取替,取替,ブラケット,,1,,false,0.90,自動変換,,,,set_child,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,燃料タンク修正 他（4点）,,true
144,21111326-1,2,4,取付部分修正,修正・取付,,,1,,false,0.90,自動変換,,,,set_child,燃料タンク、バンド２本、ブラケット２本取替、取付部分修正,燃料タンク修正 他（4点）,,true
145,21111326-1,3,1,躍場左アルミ縞板鈑金取付加工,加工・取付・鈑金,,15000,1,15000,false,0.90,自動変換,,,,individual,躍場左アルミ縞板鈑金取付加工,,,true
146,21111326-1,4,0,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替 他（2点）,取替,,42000,1,42000,false,0.90,自動変換,,,,set_parent,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替、アーチゴム取替加工,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替 他（2点）,,true
147,21111326-1,4,1,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替,曲がり直し・取付・取替,リアフェンダー・ブラケット,,1,,false,0.90,自動変換,,,,set_child,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替、アーチゴム取替加工,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替 他（2点）,,true
148,21111326-1,4,2,アーチゴム取替加工,加工・取替,,,1,,false,0.90,自動変換,,,,set_child,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替、アーチゴム取替加工,左リアフェンダーブラケット２本曲がり直し取付フェンダー２枚取替 他（2点）,,true
149,21111326-1,5,0,左テールランプ脱着 他（3点）,脱着,,10000,1,10000,false,0.90,自動変換,,,,set_parent,左テールランプ脱着、反射板脱着曲がり直し、取付部分鈑金,左テールランプ脱着 他（3点）,,true
150,21111326-1,5,1,左テールランプ脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,左テールランプ脱着、反射板脱着曲がり直し、取付部分鈑金,左テールランプ脱着 他（3点）,,true
151,21111326-1,5,2,反射板脱着曲がり直し,曲がり直し・脱着,,,1,,false,0.90,自動変換,,,,set_child,左テールランプ脱着、反射板脱着曲がり直し、取付部分鈑金,左テールランプ脱着 他（3点）,,true
152,21111326-1,5,3,取付部分鈑金,取付・鈑金,,,1,,false,0.90,自動変換,,,,set_child,左テールランプ脱着、反射板脱着曲がり直し、取付部分鈑金,左テールランプ脱着 他（3点）,,true
153,21111326-1,6,1,作業部塗装,塗装,,10000,1,10000,false,0.90,自動変換,,,,individual,作業部塗装,,,true
154,21111327-1,1,1,左タイヤハウスカバー脱着修正,カバー・修正・脱着,タイヤハウスカバー,4500,1,4500,false,0.90,自動変換,,,,individual,左タイヤハウスカバー脱着修正,,,true
155,21111327-1,2,0,左アッパーステップ修正 他（2点）,修正,,6000,1,6000,false,0.90,自動変換,,,,set_parent,左アッパーステップ、ステップウォール脱着修正,左アッパーステップ修正 他（2点）,,true
156,21111327-1,2,1,左アッパーステップ修正,修正,アッパーステップ,,1,,false,0.90,自動変換,,,,set_child,左アッパーステップ、ステップウォール脱着修正,左アッパーステップ修正 他（2点）,,true
157,21111327-1,2,2,ステップウォール脱着修正,修正・脱着,,,1,,false,0.90,自動変換,,,,set_child,左アッパーステップ、ステップウォール脱着修正,左アッパーステップ修正 他（2点）,,true
158,21111327-1,3,0,コンデンサーステー鈑金亀裂溶接 他（3点）,溶接,,24000,1,24000,false,0.90,自動変換,,,,set_parent,コンデンサーステー鈑金亀裂溶接、メンバーサポート鈑金亀裂溶接、サイドパネル引出し修正,コンデンサーステー鈑金亀裂溶接 他（3点）,,true
159,21111327-1,3,1,コンデンサーステー鈑金亀裂溶接,溶接・鈑金,ステー,,1,,false,0.90,自動変換,,,,set_child,コンデンサーステー鈑金亀裂溶接、メンバーサポート鈑金亀裂溶接、サイドパネル引出し修正,コンデンサーステー鈑金亀裂溶接 他（3点）,,true
160,21111327-1,3,2,メンバーサポート鈑金亀裂溶接,溶接・鈑金,,,1,,false,0.90,自動変換,,,,set_child,コンデンサーステー鈑金亀裂溶接、メンバーサポート鈑金亀裂溶接、サイドパネル引出し修正,コンデンサーステー鈑金亀裂溶接 他（3点）,,true
161,21111327-1,3,3,サイドパネル引出し修正,引出し・修正,サイドパネル,,1,,false,0.90,自動変換,,,,set_child,コンデンサーステー鈑金亀裂溶接、メンバーサポート鈑金亀裂溶接、サイドパネル引出し修正,コンデンサーステー鈑金亀裂溶接 他（3点）,,true
162,21111327-1,4,1,インナーパネル錆止め塗装,錆止め・塗装,インナーパネル,5500,1,5500,false,0.90,自動変換,,,,individual,インナーパネル錆止め塗装,,,true
163,21111328-1,1,0,マフラーカバー脱着取替 他（2点）,取替,,6000,1,6000,false,0.90,自動変換,,,,set_parent,マフラーカバー脱着、フレキシブルパイプ取替,マフラーカバー脱着取替 他（2点）,,true
